"DATA","MAQUINA","INICIO","FIM","COD_MOTIVO","DESC","GRUPO","OBS"
"2026-02-10","Rodadeira 01","07:10","07:50","IN003","Setup (Preparação de Máquina)","IND",""
"2026-02-10","Rodadeira 01","07:50","10:30","TU001","Produção","TU",""
"2026-02-10","Rodadeira 01","10:30","11:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-10","Rodadeira 01","11:30","12:30","TU001","Produção","TU",""
"2026-02-10","Rodadeira 01","12:30","13:30","IN033","Revezamento","IND",""
"2026-02-10","Rodadeira 01","13:30","18:30","TU001","Produção","TU",""
"2026-02-11","Rodadeira 01","07:00","07:10","IN038","Aguardando a entrega de EPI","IND",""
"2026-02-11","Rodadeira 01","07:10","11:30","IN035","Parada de emergência","IND",""
"2026-02-11","Rodadeira 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Rodadeira 01","12:30","15:00","TU001","Produção","TU",""
"2026-02-11","Rodadeira 01","15:00","16:48","TU001","Produção","TU",""
"2026-02-10","Rodadeira 02","07:00","11:30","TU001","Produção","TU",""
"2026-02-10","Rodadeira 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-10","Rodadeira 02","12:30","13:25","TU001","Produção","TU",""
"2026-02-10","Rodadeira 02","13:25","16:26","TU001","Produção","TU",""
"2026-02-10","Rodadeira 02","16:26","16:48","IN014","Falta de matéria prima","IND",""
"2026-02-11","Rodadeira 02","07:00","07:20","IN017","Espera por empilhadeira","IND",""
"2026-02-11","Rodadeira 02","07:20","11:00","TU001","Produção","TU",""
"2026-02-11","Rodadeira 02","11:00","11:30","TU001","Produção","TU",""
"2026-02-11","Rodadeira 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Rodadeira 02","12:30","16:48","TU001","Produção","TU",""
"2026-02-11","Rodadeira 03","07:00","07:30","TU001","Produção","TU",""
"2026-02-11","Rodadeira 03","07:30","11:30","TU001","Produção","TU",""
"2026-02-11","Rodadeira 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Rodadeira 03","12:30","16:48","TU001","Produção","TU",""
"2026-02-11","Rodadeira 03","07:00","11:30","TU001","Produção","TU",""
"2026-02-11","Rodadeira 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Rodadeira 03","12:30","16:48","TU001","Produção","TU",""
"2026-02-13","Rodadeira 03","07:00","11:30","TU001","Produção","TU",""
"2026-02-13","Rodadeira 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-13","Rodadeira 03","12:30","13:45","TU001","Produção","TU",""
"2026-02-13","Rodadeira 03","13:45","16:48","IN033","Revezamento","IND",""
"2026-02-12","Rodadeira 03","07:00","11:30","TU001","Produção","TU",""
"2026-02-12","Rodadeira 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-12","Rodadeira 03","12:30","16:48","TU001","Produção","TU",""
"2026-02-12","Prensa Estampa 04","05:00","06:40","TU001","Produção","TU",""
"2026-02-12","Prensa Estampa 04","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-12","Prensa Estampa 04","07:00","11:30","TU001","Produção","TU",""
"2026-02-12","Prensa Estampa 04","11:30","12:00","IN033","Revezamento","IND",""
"2026-02-12","Prensa Estampa 04","12:00","16:48","TU001","Produção","TU",""
"2026-02-11","Prensa Estampa 04","07:00","06:40","TU001","Produção","TU",""
"2026-02-11","Prensa Estampa 04","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Prensa Estampa 04","07:00","11:30","TU001","Produção","TU",""
"2026-02-11","Prensa Estampa 04","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Prensa Estampa 04","12:30","16:48","TU001","Produção","TU",""
"2026-02-12","Rodadeira 01","09:50","10:30","TU001","Produção","TU",""
"2026-02-12","Rodadeira 01","10:30","11:30","TU001","Produção","TU",""
"2026-02-12","Rodadeira 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-12","Rodadeira 01","12:30","15:00","TU001","Produção","TU",""
"2026-02-13","Rodadeira 01","07:00","07:30","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-13","Rodadeira 01","07:30","10:30","TU001","Produção","TU",""
"2026-02-13","Rodadeira 02","07:00","07:40","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-13","Rodadeira 02","07:40","08:00","RE005","Regulagem-Problema Ferramental","RET",""
"2026-02-13","Rodadeira 02","08:00","09:30","TU001","Produção","TU",""
"2026-02-13","Rodadeira 02","09:30","11:30","TU001","Produção","TU",""
"2026-02-13","Rodadeira 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-13","Rodadeira 02","12:30","16:48","TU001","Produção","TU",""
"2026-02-14","Prensa Debrum 03","05:00","07:00","TU001","Produção","TU",""
"2026-02-14","Prensa Debrum 03","07:00","07:15","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-14","Prensa Debrum 03","07:15","10:30","TU001","Produção","TU",""
"2026-02-14","Prensa Debrum 03","10:30","11:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-14","Prensa Debrum 03","11:30","13:00","TU001","Produção","TU",""
"2026-02-12","Prensa Debrum 03","07:00","07:30","TU001","Produção","TU",""
"2026-02-12","Prensa Debrum 03","07:30","08:00","RE005","Regulagem-Problema Ferramental","RET",""
"2026-02-12","Prensa Debrum 03","08:00","09:00","TU001","Produção","TU",""
"2026-02-12","Prensa Debrum 03","09:00","11:30","TU001","Produção","TU",""
"2026-02-12","Prensa Debrum 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-12","Prensa Debrum 03","12:30","16:48","TU001","Produção","TU",""
"2026-02-13","Rodadeira 01","07:00","07:30","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-13","Rodadeira 01","07:30","09:10","TU001","Produção","TU",""
"2026-02-13","Rodadeira 01","09:10","11:30","TU001","Produção","TU",""
"2026-02-13","Rodadeira 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-13","Rodadeira 01","12:30","14:40","TU001","Produção","TU",""
"2026-02-13","Rodadeira 01","14:40","15:45","RE002","Inspeção ou Troca Ferramental","RET",""
"2026-02-13","Rodadeira 01","15:45","16:48","IN033","Revezamento","IND",""
"2026-02-12","Rodadeira 01","16:48","07:10","IN038","Aguardando a entrega de EPI","IND",""
"2026-02-12","Rodadeira 01","07:10","11:30","IN033","Revezamento","IND",""
"2026-02-12","Rodadeira 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-12","Rodadeira 01","12:30","12:55","IN003","Setup (Preparação de Máquina)","IND",""
"2026-02-12","Rodadeira 01","12:55","16:48","TU001","Produção","TU",""
"2026-02-13","Prensa Debrum 03","07:00","07:30","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-13","Prensa Debrum 03","07:30","08:00","TU003","Produção Velocidade Reduzida","TU",""
"2026-02-13","Prensa Debrum 03","08:00","08:05","TU004","Retirada de Material","TU",""
"2026-02-13","Prensa Debrum 03","08:05","09:35","TU003","Produção Velocidade Reduzida","TU",""
"2026-02-13","Prensa Debrum 03","09:35","09:40","TU004","Retirada de Material","TU",""
"2026-02-13","Prensa Debrum 03","09:40","09:40","RE002","Inspeção ou Troca Ferramental","RET",""
"2026-02-13","Prensa Debrum 03","09:40","11:15","RE002","Inspeção ou Troca Ferramental","RET",""
"2026-02-13","Prensa Debrum 03","11:15","11:30","TU001","Produção","TU",""
"2026-02-13","Prensa Debrum 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-13","Prensa Debrum 03","12:30","13:20","TU001","Produção","TU",""
"2026-02-13","Prensa Debrum 03","13:20","13:25","TU004","Retirada de Material","TU",""
"2026-02-13","Prensa Debrum 03","13:25","14:20","TU001","Produção","TU",""
"2026-02-13","Prensa Debrum 03","14:20","14:25","TU004","Retirada de Material","TU",""
"2026-02-13","Prensa Debrum 03","14:25","16:10","IN033","Revezamento","IND",""
"2026-02-13","Prensa Debrum 03","16:10","16:48","TU001","Produção","TU",""
"2026-02-12","Prensa Debrum 03","07:00","08:00","TU001","Produção","TU",""
"2026-02-12","Prensa Debrum 03","08:00","09:00","TU001","Produção","TU",""
"2026-02-12","Prensa Debrum 03","09:00","10:00","TU001","Produção","TU",""
"2026-02-12","Prensa Debrum 03","10:00","11:30","TU001","Produção","TU",""
"2026-02-12","Prensa Debrum 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-12","Prensa Debrum 03","12:30","16:48","TU001","Produção","TU",""
